478,V59899,24.95,Chain of Ponds The Ledge Shiraz 2008,"Crimson-purple; a delicious shiraz, with an expressive dark berry and plum bouquet, the fruit expanding on the palate while simultaneously meshed with fine, textured tannins and quality oak. Overall freshness is remarkable for the vintage. Drink [until] 2023. Score - 95. (James Halliday, winecompanion.com.au, Aug. 11, 2011)",750,14.5,South Australia,Australia,Chain Of Ponds Wines,5,D - Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/cerro-a%C3%B1on-reserva-2014-114306,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
479,V219261,19.95,Chakana Estate Selection Malbec 2016,"A new facet of Chakana wines, this is a blend of malbec from Altamira and Gualtallary that's aged mainly in cement (60%) and the rest in used oak. The fruit is simply delicious--crisp, acidic, and full of cherry notes. It's a red that beautifully expresses its origin--a mountain wine with all those red fruit notes and herbs and spices, too. And the texture seems to grip the palate powerfully as if it won't let go until it gets a nice big piece of grilled beef. And while the price might seem like a joke--it's not. Score - 93. (Patricio Tapia, Descorchados, 2018)",750,14,Mendoza,Argentina,Proviva S.R.L,2,XD - Extra Dry,Smooth,Full-bodied,Malbec,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/cesari-adesso-merlot-572453,https://www.lcbo.com/content/dam/lcbo/products/219261.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
480,V50575,24.95,Chanson R?serve du Bastion Pinot Noir,"Elegant, with sour cherry, mineral and spice. Unlike many wines at this price point, it's comprised entirely of fruit from the C?te d'Or. Food-friendly, it's perfect with grilled eggplant with veal cutlets, rotisserie chicken or rack of lamb.",750,12.5,Burgundy,France,Chanson P?re & Fils,4,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chaman-gran-reserva-cabernet-sauvignon-2016-568393,https://www.lcbo.com/content/dam/lcbo/products/050575.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
481,V743989,28.95,Chapel Hill Shiraz 2016,"A pretty nose showing dried violets, jasmine, hot stones, brambleberries and Chinese spices. Medium to full body, a polished, pretty tannin structure and a grippy finish. Drink in 2021.  Score - 93. (James Suckling, jamessuckling.com, Aug. 14, 2018)",750,14.5,South Australia,Australia,Chapel Hill Winery Pt. Ltd.,6,XD - Extra Dry,Firm,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chaman-gran-reserva-merlot-2016-568351,https://www.lcbo.com/content/dam/lcbo/products/743989.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
482,V417675,16.95,Chapillon Siendra 2016,"Much more subtle and carefully crafted than the majority of reds from this appellation. Warm and round, yet precisely contoured on the palate. I love the delicate olive and wild-herb notes. Full of life on the long finish. Drink or hold. Score - 92. (James Suckling, jamessuckling.com, Aug. 2, 2018)",750,14.5,Calatayud,Spain,Bodegas Langa Hnos,4,XD - Extra Dry,Smooth,Full-bodied,Grenache Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chaman-gran-reserva-syrah-2016-568401,https://www.lcbo.com/content/dam/lcbo/products/417675.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
483,L363838,22.3,Charles & Charles Red Blend,"Deep ruby; notes of cassis, dark chocolate and vanilla on the nose; the palate is dry and full bodied with moderate acidity and tannins; flavours of chocolate covered cherries, mocha and vanilla.",750,13.9,Washington,USA,Charles Smith Wines,3,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Sauvignon/Syrah,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chaman-red-blend-2017-568310,https://www.lcbo.com/content/dam/lcbo/products/363838.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
484,V550400,63.75,Charles de Sarpe 2000,"From the exceptional 2000 vintage, this is the second wine of Ch?teau Clos de Sarpe. It's fully mature, quite elegant and showing wonderfully complex notions of strawberry jam and plum sauce, oak spice, dried herbs, meat, leather and earth. It's poised to impress through at least 2020. Pair with prime rib roast and blue cheese mashed potatoes. (Vintages panel, Sept. 2017)",750,13.5,Bordeaux,France,Gilbert Et Moreau,2,XD - Extra Dry,Smooth,Full-bodied,Merlot/Cabernet Franc,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chaman-reserve-red-2016-568328,https://www.lcbo.com/content/dam/lcbo/products/550400.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
485,L424168,11.3,Charles Tort Old Vines CdRhone AOC,"Clear medium ruby; aromas of black raspberry, with underlying garrigue notes; on the palate, dry with medium to full body, moderate tannins and acidity; flavours of ripe plum, spicy oak, herbs and cracked black pepper.",750,15.5,Rh?ne,France,Val Rhodania,6,D - Dry,Smooth,Full-bodied,Grenache,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chambertin-grand-cru-2007-868752,https://www.lcbo.com/content/dam/lcbo/products/424168.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
486,V437277,58.95,Chartreuse de Faug?res 2015,"Here is a second wine with very fine tannins that last very, very long. The fruit is pure and very pretty. Score - 92. (James Suckling, jamessuckling.com, April 29, 2016)",750,14.5,Bordeaux,France,Sarl Vignobles Silvio Denz,4,XD - Extra Dry,Firm,Full-bodied,Bordeaux,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chanson-r%C3%A9serve-du-bastion-pinot-noir-50575,https://www.lcbo.com/content/dam/lcbo/products/437277.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
487,L420000,15.45,Chateau Canteloup Medoc AOC,"Clear medium ruby in colour; forward aromas of cherry, cassis and ripe plum, with just a hint of toasty oak; dry, with lively acidity and flavours of blackcurrant and black cherry, with nuances of spice, vanilla and a minerally note on medium-length finish.",750,13,Bordeaux,France,Sca Chateau La Gorce,2,XD - Extra Dry,Smooth,Full-bodied,Bordeaux,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/charles-de-sarpe-2000-550400,https://www.lcbo.com/content/dam/lcbo/products/420000.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
488,L544031,16.95,Chateau D'Aigueville CdRhone Villages Red AOC,Thirty-year-old vines are the basis for this elegantly structured wine. Intensely aromatic with a bouquet of Asian spices and red fruits. The palate is fruity and concentrated cherry fruit and freshly ground pepper. Pair with braised beef or pepper steaks. Maximum aging 4-8 years.,750,15,Rh?ne,France,Henri De Villamont S.A.,4,XD - Extra Dry,Fruity,Medium-bodied,Grenache/Syrah/Carignan,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-bellevue-de-tayac-2014-111673,https://www.lcbo.com/content/dam/lcbo/products/544031.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
489,L360552,14.45,Chateau De Courteillac Bordeaux AOC,"Well priced and well-made Chateau bottled wine from Bordeaux. Bright ruby red colour. Aromas of red currant, cherry, herb and plum with notes of vanilla and spice. Palate is dry, mid-weight and rounded. Its fruity with a herbal edge and flavours of red currant, plum and spice. Finish is well balanced with soft tannins.",750,13,Bordeaux,France,Crus & Domaines De France,3,XD - Extra Dry,Smooth,Full-bodied,Bordeaux,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-carbonneau-cuvee-classique-2016-563584,https://www.lcbo.com/content/dam/lcbo/products/360552.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
490,L479832,18.95,Chateau Fongaban Castillon AOC Organic Bordeaux,"Ch?teau Fongaban is a historic right-bank property, committed to organic viticulture, with vineyards in the Castillon appellation. The wines are noted for their depth of colour and forward aromas, with notes of dark fruits, black olives and cedar.",750,14.5,Bordeaux,France,Yvon Mau Et Fils,4,XD - Extra Dry,Smooth,Full-bodied,Bordeaux Red,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-daigueville-cdrhone-villages-red-aoc-544031,https://www.lcbo.com/content/dam/lcbo/products/479832.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
491,L420992,21,Chateau Graves De Rabion Saint Emilion AOC,"Clear deep ruby in colour; aromas of cherry and blueberry, with notes of earth, black pepper and toasted oak; dry, with medium body, balanced acidity and fine tannins; flavours of cherry, with spice, dried tobacco and earthy notes.",750,12.5,Bordeaux,France,Vignobles Bernard Bouladou,4,XD - Extra Dry,Smooth,Full-bodied,Merlot,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-de-chaintres-saumur-champagny-les-sables-2016-482793,https://www.lcbo.com/content/dam/lcbo/products/420992.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
492,L553933,13.85,Chateau LaBarrade Malbec Cahors AOP,"France's Cahors region is undergoing a wine renaissance, with historic native variety malbec leading the way. This wine is brimming with aromas and flavours of blackcurrant and blackberry, with notes of pepper, licorice and vanilla. A perfect pairing for grilled meats and fine cheeses.",750,14,Southwest,France,Les Grands Chais De France Sa,5,XD - Extra Dry,Firm,Full-bodied,Malbec,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-des-moines-prestige-2014-410000,https://www.lcbo.com/content/dam/lcbo/products/553933.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
493,V661,20.95,Chateau Los Boldos Vieilles Vignes Cabernet Sauvignon 2017,"Perfumed, appealing and supple, especially for a young Cabernet Sauvignon, this has refreshing, well-balanced flavours of graphite, cedarwood and red fruits with some stony minerality and stylish wood. Drink Date: 2019-24. Score - 90. (Tim Atkin, MW, timatkin.com, Chile Special Report 2019)",750,13.5,Cachapoal Valley,Chile,Chateau Los Boldos,4,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-jas-bressy-chateau-pape-red-2015-636901,https://www.lcbo.com/content/dam/lcbo/products/000661.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
494,V718452,74.95,Chateau Montelena Cabernet Sauvignon 2014,"The 2014 Cabernet Sauvignon is a terrific introduction to the vintage at Montelena. Brisk and energetic, the 2014 offers a good bit of nuance and aromatic complexity. The flavors are dark and intense, but the 2014 is very much medium in body, as these wines are. There is no shortage of muscle and power, especially at this level. Hints of iron, smoke, leather and herbs inform the muscular, virile finish. Drinking Window: 2019-2034. Score - 92. (Antonio Galloni, vinous.com, Dec. 2016)",750,14.5,California,USA,Chateau Montelena,4,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon/Merlot/Cabernet Franc,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-la-grolet-tete-de-cuvee-cotes-de-bourg-2016-746940,https://www.lcbo.com/content/dam/lcbo/products/718452.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
495,V709881,190,Chateau Montelena Estate Cabernet Sauvignon 2013,"Deep garnet-purple colored, the 2013 Cabernet Sauvignon Estate opens with profound black and red currant cordial notes over an undercurrent of Indian spices, chargrill, scorched earth and bay leaves. Medium-bodied with wonderful intensity and depth in the mouth, it has a firm frame of grainy tannins and compelling freshness, finishing long and layered. Drink Date: 2018-2050.  Score - 96. (Lisa Perrotti-Brown, MW, robertparker.com, Feb. 28, 2018 )",750,14.5,California,USA,Chateau Montelena,2,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-labarrade-malbec-cahors-aop-553933,https://www.lcbo.com/content/dam/lcbo/products/709881.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
496,L33605,16.95,Chateau Puyfromage Francs Cotes De Bordeaux AOC,"Chateau Puyfromage is located in the Francs C?tes de Bordeaux, next to Saint-Emilion. Merlot is the primary variety in this appellation. The wine has aromas of ripe cherry, plum and strawberry, with notes of forest floor. On the palate, it is dry and medium-bodied, with red fruit flavours and a spicy finish.",750,14,Bordeaux,France,Sce Du Chateau Puyfromage,4,XD - Extra Dry,Smooth,Full-bodied,Merlot/Cabernet Sauvignon/Cabernet Franc,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-leoube-les-forts-de-leoube-2014-365709,https://www.lcbo.com/content/dam/lcbo/products/033605.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
497,L152587,16.95,Chateau Saint-Germain Bordeaux Superieur AOC,"clear medium ruby colour; black cherry and currant with light oak spice aromas; medium body,  dry wine, cherry fruit and oak spice flavours to finish",750,14,Bordeaux,France,J. Calvet & Cie - Bordeaux,6,D - Dry,Smooth,Full-bodied,Bordeaux,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-montelena-cabernet-sauvignon-2014-718452,https://www.lcbo.com/content/dam/lcbo/products/152587.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
498,V280107,24.95,Chateau Smith Cabernet Sauvignon 2016,"The Columbia Valley may be a huge viticultural designation (the area includes nearly all of Washington's AVAs), but this doesn't mean the wines are all over the place. Far from it, as this focused, refined Cabernet Sauvignon shows. Dark fruit, cassis, chocolate and coffee tones lie atop a concentrated, firm underlying structure. This is a great wine that will have broad appeal. Perfect for medium-rare steak. (Vintages panel, Sept. 2018)",750,14,Washington,USA,Constellation Brands Inc. (Us),6,D - Dry,Firm,Full-bodied,Cabernet Sauvignon Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-montelena-estate-cabernet-sauvignon-2013-709881,https://www.lcbo.com/content/dam/lcbo/products/280107.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
499,V38034,19.95,Chateau St. Jean Cabernet Sauvignon 2016,"Margo Van Staaveren became winemaker and general manager for Chateau St. Jean in August of 2003 and five years later was named Winemaker of the Year by Wine Enthusiast. She's made this Cabernet in a fine, restrained style that prizes fresh black fruit and silky texture. An excellent wine for the price, this would be a great choice for mutton chops or burgers. (Vintages panel, July 2018)",750,13.8,California,USA,Treasury Wine Estates,6,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-nico-lazaridi-red-2015-479401,https://www.lcbo.com/content/dam/lcbo/products/038034.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
500,V710913,130,Chateau St. Jean Cinq C?pages 2014,"Composed mainly of Cabernet Sauvignon, with dollops of Cabernet Franc, Merlot, Malbec and Petit Verdot (hence the name), the 2014 Cinq Cepages Proprietary Red Wine has a deep garnet-purple color and nose of pure, crushed black currants and blackberries plus hints of garrigue, lavender, chocolate box and wild thyme. Medium to full-bodied, the palate is firmly textured with a solid frame of chewy tannins and great freshness, finishing long and earthy. Drink Date: 2017-2022.  Score - 92. (Lisa Perrotti-Brown, MW, robertparker.com, Oct. 31, 2017)",750,14.4,California,USA,Treasury Wine Estates,3,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-porto-carras-organic-red-2007-533645,https://www.lcbo.com/content/dam/lcbo/products/710913.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
501,L308221,18,Chateau St. Jean Pinot Noir,"Chateau St. Jean is located in Sonoma County, a region rich in winemaking history. This Pinot Noir displays lovely aromas of raspberry, strawberry and cranberry as well as hints of rose and toasted oak. The palate offers juicy flavours and soft tannins that give a creamy texture and long fruit-driven finish.",750,13.8,California,USA,Chateau St. Jean,7,D - Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-puyfromage-francs-cotes-de-bordeaux-aoc-33605,https://www.lcbo.com/content/dam/lcbo/products/308221.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
502,V269357,21.95,Chateau Ste. Michelle Cabernet Sauvignon 2016,"This robust Washington red wine is a deep ruby-red hue in the glass. Aromas of intensely ripe black cherry, blackberry, cigar smoke, leather and spice. The 2016 vintage of this classic Cabernet Sauvignon has great structure and a long finish. Decant one hour and enjoy with a rare steak.  Score - 92. (Natalie MacLean, nataliemaclean.com, Jan. 3, 2019)",750,13.5,Washington,USA,Chat Ste Michelle,4,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-saint-sernin-2015-616150,https://www.lcbo.com/content/dam/lcbo/products/269357.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
503,V209866,68,Chateau Ste. Michelle Ethos Reserve Cabernet Sauvignon 2013,"One of the standouts in the lineup is the 2013 Cabernet Sauvignon Ethos Reserve, which comes from a number of sites in the Columbia valley and incorporates 10% Merlot. Aged in 53% new French and American oak, this full-bodied, rich, unctuously textured and concentrated Cabernet is loaded with notions of currants, blueberries, smoked herbs, and licorice. Possessing low acidity, a plump, sexy profile and no hard edges, it can be enjoyed anytime over the coming decade. Drink Date: 2016-2026.  Score - 93. (Jeb Dunnuck, robertparker.com, June 29, 2016 )",750,14.2,Washington,USA,Ste. Michelle Wine Estates Fob,2,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon/Merlot,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-saint-germain-bordeaux-superieur-aoc-152587,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
504,V55764,24.95,Chateau Ste. Michelle Indian Wells Cabernet Sauvignon 2015,"Lively and focused, with expressive black cherry and bacon fat aromas and sleek blackberry and spice flavors that take on tannins toward the finish. Drink now through 2021. Smart Buys. Score - 90. (Tim Fish, winespectator.com, May 31, 2018)",750,14,Washington,USA,Chat Ste Michelle,4,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-smith-cabernet-sauvignon-2016-280107,https://www.lcbo.com/content/dam/lcbo/products/055764.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
505,V408864,26.95,Chateau Ste. Michelle Indian Wells Merlot 2016,"Lively, with zesty fruit, offering appealing black currant, espresso and spice flavors that finish with refined tannins. Drink now through 2023. 100,000 cases made. Smart Buys. Score - 89. (Tim Fish, winespectator.com, March 31, 2019)",750,14.5,Washington,USA,Chat Ste Michelle,6,XD - Extra Dry,Smooth,Full-bodied,Merlot,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-st-martin-cru-classe-grande-reserve-cotes-de-provence-red-2014-367036,https://www.lcbo.com/content/dam/lcbo/products/408864.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
506,V421081,22.25,Chateau Ste. Michelle Indian Wells Red Blend 2013,"Plump and supple, with smoky blueberry and espresso aromas and sleek blackberry, mocha and orange zest flavors. Syrah, Merlot, Malbec, Grenache, Cabernet Franc, Mourv?dre and Petit Verdot. Drink now through 2021.  Score - 89. (Tim Fish, winespectator.com, April 30, 2017)",750,14.5,Washington,USA,Chat Ste Michelle,2,XD - Extra Dry,Smooth,Full-bodied,Syrah Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-st-jean-cabernet-sauvignon-2016-38034,https://www.lcbo.com/content/dam/lcbo/products/421081.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
507,V486936,21.95,Chateau Ste. Michelle Merlot 2015,"A blockbuster Washington Merlot from a strong vintage. Aromas of black cherry, spice and smoke. A splash of Syrah in this mostly Merlot wine adds a depth of black raspberry flavour and supple texture. Washington didn't suffer from the phylloxera root louse devastation so the vines are still planted on 100% vinifera rootstock and convey that typicity beautifully. Pair with grilled pork chops. Drink: 2018-2022. Score - 93. (Natalie MacLean, nataliemaclean.com, May 12, 2018)",750,13.8,Washington,USA,Chat Ste Michelle,7,XD - Extra Dry,Fruity,Medium-bodied,Merlot Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-st-jean-cinq-c%C3%A9pages-2014-710913,https://www.lcbo.com/content/dam/lcbo/products/486936.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
508,V949651,21.95,Chateau Ste. Michelle Syrah 2016,"Chateau Ste. Michelle, which is the cornerstone winery of Washington's wine scene, ages this Syrah for 16 months in a mix of French and American oak barrels. It's a juicy, complex wine evoking black pepper, blueberry, dark cherry, chocolate and violets, with tangy acidity introducing red plum and raspberry. Savour through 2023 with roast beef and herb-crusted roasted veggies. (Vintages panel, April 2018)",750,13.9,Washington,USA,Chat Ste Michelle,3,XD - Extra Dry,Fruity,Medium-bodied,Shiraz/Syrah,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-st-jean-pinot-noir-308221,https://www.lcbo.com/content/dam/lcbo/products/949651.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
509,L30072,16.95,Chateau Timberlay Bordeaux Superieur AOC,"Deep ruby/garnet red colour; complex bouquet of prunes, bell peppers, cedar and smoky notes; rich flavours follow nose, balanced long finish and firm tannins.",750,13.5,Bordeaux,France,Domaines Robert Giraud,2,XD - Extra Dry,Firm,Full-bodied,Merlot/Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-ste-michelle-ethos-reserve-cabernet-sauvignon-2013-209866,https://www.lcbo.com/content/dam/lcbo/products/030072.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
510,L554139,12.85,Chavin Boeuf Bourguignon Cabernet Organic IGP,"Bon Appetit wines are rooted in the concept of food and wine, and each bottle features a detachable label with recipe ideas. Aromas of black berries, with spicy and herbal notes are followed by a palate that is fruity and spicy. Silky tannins provide a smooth mouthfeel; the perfect texture for a rich boeuf bourguignon.",750,13,Southwest,France,Domaines Pierre Chavin,16,D - Dry,Fruity,Medium-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chateau-ste-michelle-merlot-2015-486936,https://www.lcbo.com/content/dam/lcbo/products/554139.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
511,V432005,19.95,Chivite Finca de Villatuerta Le Gardeta Syrah 2015,"(Translated from the Spanish) Color: cherry, garnet at the rim. Aroma: candied fruit, fruity liqueur, potent. Mouth: flavorful, rugged tannins. Score - 90. (Pe??n Guide to Spanish Wine, 2019)",750,14,Navarra,Spain,Bodegas Julian Chivite,4,XD - Extra Dry,Firm,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chianti-classico-gran-selezione-montornello-2014-749274,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
512,V10098,19.95,Chop Shop Cabernet Sauvignon 2017,"This wine is a blend of fruit from Lodi and Clarksburg and was aged in a combo of French and American oak. It's soft and approachable with ripe black fruit, cassis, vanilla and rich, smoky oak. Great value at this price, and a fine pairing for thick steaks. (Vintages panel, Nov. 2018)",750,14.1,California,USA,Bwsc Llc.,10,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chianti-classico-le-fioraie-2013-770529,https://www.lcbo.com/content/dam/lcbo/products/010098.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
513,V633479,19.75,Chris Ringland CR Shiraz 2017,"This wine is sourced from a vineyard planted in 1910. It took Chris Ringland 10 years of careful pruning and re-trellising to get these old vines back into shape, and the results are stunning. This is an elegant (by Barossa standards) Shiraz with lifted violet aromas and juicy, concentrated dark fruit atop coffee, dark chocolate, vanilla, and oak spice tones. Simply loaded with wow factor, this is a truly exciting young wine. Try it with seared beef tenderloin in a Cognac-peppercorn cream sauce. (Vintages panel, May 2018)",750,14.8,South Australia,Australia,Diva Wines,7,XD - Extra Dry,Smooth,Full-bodied,Shiraz Blend,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chianti-classico-riserva-squarcialup-2013-341080,https://www.lcbo.com/content/dam/lcbo/products/633479.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
514,V681643,18.95,Ch?teau Argadens,"The Sichel family of Ch?teau Palmer fame has been a part of winemaking in Bordeaux for some six generations. Always a great value, this popular, classically framed blend of Merlot and Cabernet is a great choice for grilled lamb.",750,13,Bordeaux,France,Maison Sichel,4,XD - Extra Dry,Fruity,Medium-bodied,Bordeaux,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chivite-finca-de-villatuerta-le-gardeta-syrah-2015-432005,https://www.lcbo.com/content/dam/lcbo/products/681643.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
515,V550319,68.95,Ch?teau Balestard la Tonnelle 2008,"One of the sleepers of the vintage, the 2008 is the finest effort from this estate since 1982. It boasts an opaque black/purple color as well as sweet black fruit characteristics intermixed with notions of charcoal, underbrush, and forest floor. Opulent and super-concentrated, with excellent fruit density, surprising power and length, and noticeable tannins (velvety and well-integrated), this is a noteworthy effort that should age for 15+ years. Drink Date: 2009-2024.  Score - 90-93. (Robert Parker Jr., robertparker.com, April 28, 2009)",750,13.8,Bordeaux,France,Sobovi,2,XD - Extra Dry,Fruity,Medium-bodied,Bordeaux,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chorey-les-beaune-les-beaumonts-2016-321520,https://www.lcbo.com/content/dam/lcbo/products/550319.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
516,V629980,16.95,Ch?teau Baracan 2015,"The wine has fine, juicy fruit over smooth tannins. Its smoky flavors, touches of wood aging and rich tannic structure are integrating well. It will be ready to drink from 2020. Score - 90. (Roger Voss, Wine Enthusiast, Dec. 31, 2017)",750,13.7,Bordeaux,France,Pierre Montagnac Sarl,4,XD - Extra Dry,Fruity,Medium-bodied,Bordeaux Red,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chris-ringland-hoffman-vineyard-shiraz-2010-633339,https://www.lcbo.com/content/dam/lcbo/products/629980.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
517,V262154,64,Ch?teau Barde-Haut 2014,"The 2014 Barde-Haut has turned out beautifully. Dark cherry, mocha, spice, leather and tobacco flesh out in the glass. Effortless, supple and nicely layered, the 2014 hits all the right notes. The midweight style of the year comes through very nicely in this classy, polished Saint-?milion. Proprietor H?l?ne Garcin and consulting winemaker Alain Raynaud captured all of the vintage's potential. The blend is 90 % Merlot and 10 % Cabernet Franc. Drinking window: 2020-2034. Score - 94. (Antonio Galloni, vinous.com, Feb. 2017)",750,13,Bordeaux,France,Ulysse Cazabonne,6,XD - Extra Dry,Fruity,Medium-bodied,Bordeaux,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ch%C3%A2teau-argadens-681643,https://www.lcbo.com/content/dam/lcbo/products/262154.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg
